stid	a1	a2	a3	a4	a5	a6	a7
Kpne-ST-109	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-3
Kpne-ST-110	Kpne-gapA-2	Kpne-mdh-1	Kpne-tonB-44	Kpne-infB-6	Kpne-pgi-3	Kpne-rpoB-1	Kpne-phoE-8
Kpne-ST-111	Kpne-gapA-2	Kpne-mdh-5	Kpne-tonB-42	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-17
Kpne-ST-112	Kpne-gapA-2	Kpne-mdh-6	Kpne-tonB-4	Kpne-infB-17	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-9
Kpne-ST-113	Kpne-gapA-14	Kpne-mdh-2	Kpne-tonB-23	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-21
Kpne-ST-114	Kpne-gapA-14	Kpne-mdh-2	Kpne-tonB-23	Kpne-infB-1	Kpne-pgi-5	Kpne-rpoB-1	Kpne-phoE-21
Kpne-ST-115	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-23	Kpne-infB-1	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-21
Kpne-ST-116	Kpne-gapA-15	Kpne-mdh-1	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-18	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-117	Kpne-gapA-10	Kpne-mdh-11	Kpne-tonB-9	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-10	Kpne-phoE-9
Kpne-ST-118	Kpne-gapA-17	Kpne-mdh-22	Kpne-tonB-18	Kpne-infB-19	Kpne-pgi-20	Kpne-rpoB-18	Kpne-phoE-30
Kpne-ST-119	Kpne-gapA-2	Kpne-mdh-6	Kpne-tonB-38	Kpne-infB-17	Kpne-pgi-1	Kpne-rpoB-7	Kpne-phoE-9
Kpne-ST-120	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-38	Kpne-infB-4	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-7
Kpne-ST-121	Kpne-gapA-4	Kpne-mdh-1	Kpne-tonB-39	Kpne-infB-4	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-7
Kpne-ST-122	Kpne-gapA-2	Kpne-mdh-6	Kpne-tonB-4	Kpne-infB-17	Kpne-pgi-1	Kpne-rpoB-7	Kpne-phoE-9
Kpne-ST-123	Kpne-gapA-16	Kpne-mdh-21	Kpne-tonB-45	Kpne-infB-18	Kpne-pgi-19	Kpne-rpoB-17	Kpne-phoE-29
Kpne-ST-124	Kpne-gapA-2	Kpne-mdh-5	Kpne-tonB-42	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-7	Kpne-phoE-17
Kpne-ST-125	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-39	Kpne-infB-6	Kpne-pgi-2	Kpne-rpoB-1	Kpne-phoE-3
Kpne-ST-126	Kpne-gapA-2	Kpne-mdh-2	Kpne-tonB-46	Kpne-infB-5	Kpne-pgi-1	Kpne-rpoB-4	Kpne-phoE-10
Kpne-ST-127	Kpne-gapA-2	Kpne-mdh-4	Kpne-tonB-47	Kpne-infB-1	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-128	Kpne-gapA-2	Kpne-mdh-5	Kpne-tonB-48	Kpne-infB-1	Kpne-pgi-18	Kpne-rpoB-4	Kpne-phoE-21
Kpne-ST-129	Kpne-gapA-2	Kpne-mdh-23	Kpne-tonB-19	Kpne-infB-20	Kpne-pgi-1	Kpne-rpoB-1	Kpne-phoE-1
Kpne-ST-130	Kpne-gapA-4	Kpne-mdh-24	Kpne-tonB-4	Kpne-infB-1	Kpne-pgi-21	Kpne-rpoB-1	Kpne-phoE-1
