stid	a1	a2	a3	a4	a5	a6	a7
Sent-ST-1	Sent-HISD-1	Sent-HEMD-1	Sent-THRA-5	Sent-SUCA-1	Sent-AROC-1	Sent-PURE-1	Sent-DNAN-1
Sent-ST-2	Sent-HISD-1	Sent-HEMD-2	Sent-THRA-5	Sent-SUCA-1	Sent-AROC-1	Sent-PURE-1	Sent-DNAN-1
Sent-ST-3	Sent-HISD-1	Sent-HEMD-2	Sent-THRA-9	Sent-SUCA-1	Sent-AROC-1	Sent-PURE-1	Sent-DNAN-1
Sent-ST-4	Sent-HISD-13	Sent-HEMD-16	Sent-THRA-4	Sent-SUCA-13	Sent-AROC-43	Sent-PURE-34	Sent-DNAN-41
Sent-ST-5	Sent-HISD-43	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-43
Sent-ST-6	Sent-HISD-5	Sent-HEMD-4	Sent-THRA-8	Sent-SUCA-4	Sent-AROC-4	Sent-PURE-4	Sent-DNAN-4
Sent-ST-7	Sent-HISD-2	Sent-HEMD-3	Sent-THRA-6	Sent-SUCA-2	Sent-AROC-2	Sent-PURE-2	Sent-DNAN-2
Sent-ST-8	Sent-HISD-3	Sent-HEMD-2	Sent-THRA-5	Sent-SUCA-1	Sent-AROC-1	Sent-PURE-1	Sent-DNAN-1
Sent-ST-9	Sent-HISD-55	Sent-HEMD-30	Sent-THRA-134	Sent-SUCA-87	Sent-AROC-33	Sent-PURE-21	Sent-DNAN-26
Sent-ST-10	Sent-HISD-6	Sent-HEMD-3	Sent-THRA-10	Sent-SUCA-5	Sent-AROC-5	Sent-PURE-5	Sent-DNAN-2
Sent-ST-11	Sent-HISD-7	Sent-HEMD-3	Sent-THRA-11	Sent-SUCA-6	Sent-AROC-5	Sent-PURE-6	Sent-DNAN-2
Sent-ST-12	Sent-HISD-7	Sent-HEMD-6	Sent-THRA-12	Sent-SUCA-7	Sent-AROC-6	Sent-PURE-5	Sent-DNAN-5
Sent-ST-13	Sent-HISD-4	Sent-HEMD-7	Sent-THRA-7	Sent-SUCA-3	Sent-AROC-3	Sent-PURE-3	Sent-DNAN-3
Sent-ST-14	Sent-HISD-8	Sent-HEMD-8	Sent-THRA-13	Sent-SUCA-8	Sent-AROC-7	Sent-PURE-7	Sent-DNAN-6
Sent-ST-15	Sent-HISD-9	Sent-HEMD-9	Sent-THRA-12	Sent-SUCA-9	Sent-AROC-2	Sent-PURE-5	Sent-DNAN-7
Sent-ST-16	Sent-HISD-10	Sent-HEMD-10	Sent-THRA-14	Sent-SUCA-10	Sent-AROC-6	Sent-PURE-8	Sent-DNAN-7
Sent-ST-17	Sent-HISD-11	Sent-HEMD-11	Sent-THRA-15	Sent-SUCA-11	Sent-AROC-8	Sent-PURE-5	Sent-DNAN-8
Sent-ST-18	Sent-HISD-12	Sent-HEMD-6	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-9	Sent-PURE-9	Sent-DNAN-9
Sent-ST-19	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-2	Sent-SUCA-9	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-20	Sent-HISD-13	Sent-HEMD-13	Sent-THRA-4	Sent-SUCA-13	Sent-AROC-11	Sent-PURE-10	Sent-DNAN-10
Sent-ST-21	Sent-HISD-14	Sent-HEMD-14	Sent-THRA-16	Sent-SUCA-14	Sent-AROC-12	Sent-PURE-11	Sent-DNAN-2
Sent-ST-22	Sent-HISD-14	Sent-HEMD-15	Sent-THRA-16	Sent-SUCA-14	Sent-AROC-12	Sent-PURE-11	Sent-DNAN-2
Sent-ST-23	Sent-HISD-15	Sent-HEMD-16	Sent-THRA-4	Sent-SUCA-15	Sent-AROC-13	Sent-PURE-12	Sent-DNAN-11
Sent-ST-24	Sent-HISD-16	Sent-HEMD-17	Sent-THRA-4	Sent-SUCA-16	Sent-AROC-13	Sent-PURE-13	Sent-DNAN-12
Sent-ST-25	Sent-HISD-12	Sent-HEMD-18	Sent-THRA-1	Sent-SUCA-17	Sent-AROC-14	Sent-PURE-14	Sent-DNAN-13
Sent-ST-26	Sent-HISD-12	Sent-HEMD-18	Sent-THRA-1	Sent-SUCA-18	Sent-AROC-14	Sent-PURE-14	Sent-DNAN-13
Sent-ST-27	Sent-HISD-9	Sent-HEMD-18	Sent-THRA-17	Sent-SUCA-12	Sent-AROC-5	Sent-PURE-6	Sent-DNAN-14
Sent-ST-28	Sent-HISD-17	Sent-HEMD-19	Sent-THRA-18	Sent-SUCA-19	Sent-AROC-15	Sent-PURE-5	Sent-DNAN-15
Sent-ST-29	Sent-HISD-18	Sent-HEMD-20	Sent-THRA-18	Sent-SUCA-12	Sent-AROC-16	Sent-PURE-8	Sent-DNAN-16
Sent-ST-30	Sent-HISD-12	Sent-HEMD-21	Sent-THRA-18	Sent-SUCA-20	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-17
Sent-ST-31	Sent-HISD-14	Sent-HEMD-15	Sent-THRA-12	Sent-SUCA-20	Sent-AROC-2	Sent-PURE-15	Sent-DNAN-2
Sent-ST-32	Sent-HISD-17	Sent-HEMD-22	Sent-THRA-19	Sent-SUCA-21	Sent-AROC-17	Sent-PURE-5	Sent-DNAN-18
Sent-ST-33	Sent-HISD-7	Sent-HEMD-6	Sent-THRA-12	Sent-SUCA-7	Sent-AROC-2	Sent-PURE-5	Sent-DNAN-5
Sent-ST-34	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-2	Sent-SUCA-9	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-19
Sent-ST-35	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-20	Sent-SUCA-9	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-36	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-21	Sent-SUCA-18	Sent-AROC-18	Sent-PURE-5	Sent-DNAN-14
Sent-ST-37	Sent-HISD-19	Sent-HEMD-7	Sent-THRA-7	Sent-SUCA-3	Sent-AROC-3	Sent-PURE-3	Sent-DNAN-3
Sent-ST-38	Sent-HISD-10	Sent-HEMD-10	Sent-THRA-14	Sent-SUCA-10	Sent-AROC-2	Sent-PURE-8	Sent-DNAN-7
Sent-ST-39	Sent-HISD-20	Sent-HEMD-3	Sent-THRA-22	Sent-SUCA-2	Sent-AROC-19	Sent-PURE-5	Sent-DNAN-20
Sent-ST-40	Sent-HISD-20	Sent-HEMD-3	Sent-THRA-22	Sent-SUCA-22	Sent-AROC-19	Sent-PURE-5	Sent-DNAN-20
Sent-ST-41	Sent-HISD-17	Sent-HEMD-12	Sent-THRA-19	Sent-SUCA-21	Sent-AROC-17	Sent-PURE-5	Sent-DNAN-18
Sent-ST-42	Sent-HISD-14	Sent-HEMD-23	Sent-THRA-18	Sent-SUCA-19	Sent-AROC-20	Sent-PURE-16	Sent-DNAN-4
Sent-ST-43	Sent-HISD-14	Sent-HEMD-24	Sent-THRA-8	Sent-SUCA-19	Sent-AROC-2	Sent-PURE-2	Sent-DNAN-14
Sent-ST-44	Sent-HISD-7	Sent-HEMD-6	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-9	Sent-PURE-9	Sent-DNAN-9
Sent-ST-45	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-7
Sent-ST-46	Sent-HISD-12	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-7
Sent-ST-47	Sent-HISD-15	Sent-HEMD-16	Sent-THRA-4	Sent-SUCA-15	Sent-AROC-21	Sent-PURE-12	Sent-DNAN-11
Sent-ST-48	Sent-HISD-21	Sent-HEMD-25	Sent-THRA-23	Sent-SUCA-23	Sent-AROC-22	Sent-PURE-10	Sent-DNAN-11
Sent-ST-49	Sent-HISD-9	Sent-HEMD-21	Sent-THRA-17	Sent-SUCA-12	Sent-AROC-5	Sent-PURE-6	Sent-DNAN-14
Sent-ST-50	Sent-HISD-9	Sent-HEMD-18	Sent-THRA-17	Sent-SUCA-12	Sent-AROC-5	Sent-PURE-6	Sent-DNAN-21
Sent-ST-51	Sent-HISD-18	Sent-HEMD-26	Sent-THRA-18	Sent-SUCA-12	Sent-AROC-16	Sent-PURE-8	Sent-DNAN-16
Sent-ST-52	Sent-HISD-12	Sent-HEMD-15	Sent-THRA-12	Sent-SUCA-20	Sent-AROC-23	Sent-PURE-17	Sent-DNAN-9
Sent-ST-53	Sent-HISD-22	Sent-HEMD-27	Sent-THRA-24	Sent-SUCA-24	Sent-AROC-24	Sent-PURE-18	Sent-DNAN-22
Sent-ST-54	Sent-HISD-23	Sent-HEMD-27	Sent-THRA-25	Sent-SUCA-24	Sent-AROC-25	Sent-PURE-19	Sent-DNAN-23
Sent-ST-55	Sent-HISD-24	Sent-HEMD-28	Sent-THRA-26	Sent-SUCA-25	Sent-AROC-26	Sent-PURE-20	Sent-DNAN-24
Sent-ST-56	Sent-HISD-24	Sent-HEMD-29	Sent-THRA-27	Sent-SUCA-26	Sent-AROC-27	Sent-PURE-20	Sent-DNAN-25
Sent-ST-57	Sent-HISD-25	Sent-HEMD-30	Sent-THRA-28	Sent-SUCA-27	Sent-AROC-28	Sent-PURE-21	Sent-DNAN-26
Sent-ST-58	Sent-HISD-26	Sent-HEMD-30	Sent-THRA-28	Sent-SUCA-28	Sent-AROC-29	Sent-PURE-21	Sent-DNAN-27
Sent-ST-59	Sent-HISD-27	Sent-HEMD-31	Sent-THRA-29	Sent-SUCA-29	Sent-AROC-30	Sent-PURE-22	Sent-DNAN-28
Sent-ST-60	Sent-HISD-28	Sent-HEMD-32	Sent-THRA-30	Sent-SUCA-29	Sent-AROC-31	Sent-PURE-23	Sent-DNAN-28
Sent-ST-61	Sent-HISD-29	Sent-HEMD-33	Sent-THRA-31	Sent-SUCA-30	Sent-AROC-32	Sent-PURE-24	Sent-DNAN-29
Sent-ST-62	Sent-HISD-30	Sent-HEMD-34	Sent-THRA-32	Sent-SUCA-31	Sent-AROC-32	Sent-PURE-24	Sent-DNAN-30
Sent-ST-63	Sent-HISD-26	Sent-HEMD-30	Sent-THRA-28	Sent-SUCA-32	Sent-AROC-33	Sent-PURE-21	Sent-DNAN-26
Sent-ST-64	Sent-HISD-31	Sent-HEMD-15	Sent-THRA-33	Sent-SUCA-20	Sent-AROC-10	Sent-PURE-25	Sent-DNAN-14
Sent-ST-65	Sent-HISD-32	Sent-HEMD-13	Sent-THRA-4	Sent-SUCA-13	Sent-AROC-11	Sent-PURE-10	Sent-DNAN-10
Sent-ST-66	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-8	Sent-SUCA-6	Sent-AROC-34	Sent-PURE-26	Sent-DNAN-31
Sent-ST-67	Sent-HISD-33	Sent-HEMD-36	Sent-THRA-3	Sent-SUCA-33	Sent-AROC-35	Sent-PURE-27	Sent-DNAN-32
Sent-ST-68	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-8	Sent-SUCA-34	Sent-AROC-36	Sent-PURE-26	Sent-DNAN-31
Sent-ST-69	Sent-HISD-34	Sent-HEMD-37	Sent-THRA-34	Sent-SUCA-9	Sent-AROC-37	Sent-PURE-6	Sent-DNAN-33
Sent-ST-70	Sent-HISD-35	Sent-HEMD-38	Sent-THRA-4	Sent-SUCA-35	Sent-AROC-38	Sent-PURE-28	Sent-DNAN-34
Sent-ST-71	Sent-HISD-36	Sent-HEMD-8	Sent-THRA-36	Sent-SUCA-9	Sent-AROC-39	Sent-PURE-29	Sent-DNAN-35
Sent-ST-72	Sent-HISD-37	Sent-HEMD-3	Sent-THRA-36	Sent-SUCA-9	Sent-AROC-40	Sent-PURE-29	Sent-DNAN-36
Sent-ST-73	Sent-HISD-38	Sent-HEMD-3	Sent-THRA-10	Sent-SUCA-5	Sent-AROC-5	Sent-PURE-5	Sent-DNAN-2
Sent-ST-74	Sent-HISD-14	Sent-HEMD-23	Sent-THRA-18	Sent-SUCA-19	Sent-AROC-41	Sent-PURE-16	Sent-DNAN-4
Sent-ST-75	Sent-HISD-33	Sent-HEMD-39	Sent-THRA-37	Sent-SUCA-19	Sent-AROC-14	Sent-PURE-30	Sent-DNAN-37
Sent-ST-76	Sent-HISD-12	Sent-HEMD-40	Sent-THRA-38	Sent-SUCA-9	Sent-AROC-8	Sent-PURE-5	Sent-DNAN-38
Sent-ST-77	Sent-HISD-39	Sent-HEMD-41	Sent-THRA-39	Sent-SUCA-19	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-39
Sent-ST-78	Sent-HISD-7	Sent-HEMD-42	Sent-THRA-11	Sent-SUCA-6	Sent-AROC-5	Sent-PURE-31	Sent-DNAN-2
Sent-ST-79	Sent-HISD-40	Sent-HEMD-17	Sent-THRA-40	Sent-SUCA-9	Sent-AROC-11	Sent-PURE-32	Sent-DNAN-11
Sent-ST-80	Sent-HISD-41	Sent-HEMD-17	Sent-THRA-41	Sent-SUCA-36	Sent-AROC-42	Sent-PURE-33	Sent-DNAN-40
Sent-ST-81	Sent-HISD-42	Sent-HEMD-16	Sent-THRA-4	Sent-SUCA-13	Sent-AROC-43	Sent-PURE-35	Sent-DNAN-41
Sent-ST-82	Sent-HISD-12	Sent-HEMD-43	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
Sent-ST-83	Sent-HISD-12	Sent-HEMD-21	Sent-THRA-17	Sent-SUCA-37	Sent-AROC-41	Sent-PURE-8	Sent-DNAN-9
Sent-ST-84	Sent-HISD-14	Sent-HEMD-44	Sent-THRA-17	Sent-SUCA-38	Sent-AROC-44	Sent-PURE-15	Sent-DNAN-14
Sent-ST-85	Sent-HISD-44	Sent-HEMD-8	Sent-THRA-8	Sent-SUCA-9	Sent-AROC-45	Sent-PURE-27	Sent-DNAN-4
Sent-ST-86	Sent-HISD-14	Sent-HEMD-24	Sent-THRA-8	Sent-SUCA-19	Sent-AROC-2	Sent-PURE-37	Sent-DNAN-14
Sent-ST-88	Sent-HISD-46	Sent-HEMD-46	Sent-THRA-34	Sent-SUCA-18	Sent-AROC-46	Sent-PURE-38	Sent-DNAN-44
Sent-ST-89	Sent-HISD-47	Sent-HEMD-47	Sent-THRA-43	Sent-SUCA-9	Sent-AROC-47	Sent-PURE-39	Sent-DNAN-45
Sent-ST-90	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-44	Sent-SUCA-40	Sent-AROC-48	Sent-PURE-26	Sent-DNAN-31
Sent-ST-91	Sent-HISD-15	Sent-HEMD-25	Sent-THRA-4	Sent-SUCA-15	Sent-AROC-49	Sent-PURE-12	Sent-DNAN-11
Sent-ST-92	Sent-HISD-7	Sent-HEMD-3	Sent-THRA-11	Sent-SUCA-41	Sent-AROC-5	Sent-PURE-31	Sent-DNAN-2
Sent-ST-93	Sent-HISD-13	Sent-HEMD-25	Sent-THRA-4	Sent-SUCA-13	Sent-AROC-50	Sent-PURE-10	Sent-DNAN-10
Sent-ST-94	Sent-HISD-48	Sent-HEMD-48	Sent-THRA-4	Sent-SUCA-35	Sent-AROC-42	Sent-PURE-40	Sent-DNAN-46
Sent-ST-95	Sent-HISD-38	Sent-HEMD-43	Sent-THRA-38	Sent-SUCA-42	Sent-AROC-3	Sent-PURE-16	Sent-DNAN-36
Sent-ST-96	Sent-HISD-49	Sent-HEMD-49	Sent-THRA-3	Sent-SUCA-15	Sent-AROC-43	Sent-PURE-41	Sent-DNAN-47
Sent-ST-97	Sent-HISD-50	Sent-HEMD-43	Sent-THRA-45	Sent-SUCA-43	Sent-AROC-51	Sent-PURE-42	Sent-DNAN-48
Sent-ST-98	Sent-HISD-9	Sent-HEMD-50	Sent-THRA-2	Sent-SUCA-9	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-99	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-46	Sent-SUCA-9	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-101	Sent-HISD-51	Sent-HEMD-40	Sent-THRA-3	Sent-SUCA-45	Sent-AROC-52	Sent-PURE-44	Sent-DNAN-3
Sent-ST-102	Sent-HISD-52	Sent-HEMD-51	Sent-THRA-48	Sent-SUCA-46	Sent-AROC-53	Sent-PURE-45	Sent-DNAN-49
Sent-ST-103	Sent-HISD-53	Sent-HEMD-27	Sent-THRA-49	Sent-SUCA-47	Sent-AROC-54	Sent-PURE-46	Sent-DNAN-50
Sent-ST-104	Sent-HISD-54	Sent-HEMD-52	Sent-THRA-50	Sent-SUCA-48	Sent-AROC-55	Sent-PURE-47	Sent-DNAN-51
Sent-ST-105	Sent-HISD-55	Sent-HEMD-30	Sent-THRA-28	Sent-SUCA-49	Sent-AROC-33	Sent-PURE-21	Sent-DNAN-26
Sent-ST-106	Sent-HISD-56	Sent-HEMD-29	Sent-THRA-51	Sent-SUCA-50	Sent-AROC-56	Sent-PURE-48	Sent-DNAN-25
Sent-ST-107	Sent-HISD-57	Sent-HEMD-31	Sent-THRA-30	Sent-SUCA-29	Sent-AROC-57	Sent-PURE-22	Sent-DNAN-52
Sent-ST-108	Sent-HISD-29	Sent-HEMD-53	Sent-THRA-52	Sent-SUCA-30	Sent-AROC-58	Sent-PURE-24	Sent-DNAN-29
Sent-ST-110	Sent-HISD-14	Sent-HEMD-24	Sent-THRA-8	Sent-SUCA-19	Sent-AROC-2	Sent-PURE-2	Sent-DNAN-2
Sent-ST-111	Sent-HISD-12	Sent-HEMD-43	Sent-THRA-53	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
Sent-ST-112	Sent-HISD-58	Sent-HEMD-43	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
Sent-ST-113	Sent-HISD-59	Sent-HEMD-6	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-9	Sent-PURE-9	Sent-DNAN-9
Sent-ST-114	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-8	Sent-SUCA-52	Sent-AROC-48	Sent-PURE-26	Sent-DNAN-31
Sent-ST-115	Sent-HISD-43	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-12	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-116	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-39	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-7
Sent-ST-117	Sent-HISD-43	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-12	Sent-AROC-16	Sent-PURE-15	Sent-DNAN-2
Sent-ST-118	Sent-HISD-43	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-119	Sent-HISD-43	Sent-HEMD-18	Sent-THRA-42	Sent-SUCA-12	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-120	Sent-HISD-43	Sent-HEMD-40	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-121	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-36	Sent-DNAN-7
Sent-ST-122	Sent-HISD-43	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-15	Sent-DNAN-2
Sent-ST-123	Sent-HISD-43	Sent-HEMD-21	Sent-THRA-42	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-36	Sent-DNAN-2
Sent-ST-125	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-53	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-7
Sent-ST-126	Sent-HISD-13	Sent-HEMD-25	Sent-THRA-4	Sent-SUCA-35	Sent-AROC-11	Sent-PURE-10	Sent-DNAN-10
Sent-ST-127	Sent-HISD-46	Sent-HEMD-46	Sent-THRA-34	Sent-SUCA-18	Sent-AROC-46	Sent-PURE-38	Sent-DNAN-54
Sent-ST-128	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-2	Sent-SUCA-55	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-129	Sent-HISD-44	Sent-HEMD-8	Sent-THRA-8	Sent-SUCA-56	Sent-AROC-45	Sent-PURE-27	Sent-DNAN-4
Sent-ST-130	Sent-HISD-44	Sent-HEMD-8	Sent-THRA-8	Sent-SUCA-9	Sent-AROC-45	Sent-PURE-50	Sent-DNAN-4
Sent-ST-131	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-56
Sent-ST-132	Sent-HISD-14	Sent-HEMD-15	Sent-THRA-12	Sent-SUCA-20	Sent-AROC-2	Sent-PURE-15	Sent-DNAN-57
Sent-ST-133	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-55	Sent-SUCA-6	Sent-AROC-36	Sent-PURE-26	Sent-DNAN-31
Sent-ST-134	Sent-HISD-44	Sent-HEMD-8	Sent-THRA-8	Sent-SUCA-9	Sent-AROC-45	Sent-PURE-53	Sent-DNAN-4
Sent-ST-135	Sent-HISD-14	Sent-HEMD-23	Sent-THRA-56	Sent-SUCA-54	Sent-AROC-46	Sent-PURE-16	Sent-DNAN-55
Sent-ST-136	Sent-HISD-61	Sent-HEMD-3	Sent-THRA-11	Sent-SUCA-6	Sent-AROC-5	Sent-PURE-6	Sent-DNAN-2
Sent-ST-137	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-2	Sent-SUCA-57	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-138	Sent-HISD-42	Sent-HEMD-55	Sent-THRA-4	Sent-SUCA-58	Sent-AROC-11	Sent-PURE-34	Sent-DNAN-41
Sent-ST-139	Sent-HISD-14	Sent-HEMD-57	Sent-THRA-8	Sent-SUCA-34	Sent-AROC-36	Sent-PURE-26	Sent-DNAN-31
Sent-ST-140	Sent-HISD-16	Sent-HEMD-17	Sent-THRA-4	Sent-SUCA-60	Sent-AROC-13	Sent-PURE-13	Sent-DNAN-11
Sent-ST-141	Sent-HISD-62	Sent-HEMD-56	Sent-THRA-16	Sent-SUCA-59	Sent-AROC-59	Sent-PURE-51	Sent-DNAN-58
Sent-ST-142	Sent-HISD-64	Sent-HEMD-23	Sent-THRA-12	Sent-SUCA-61	Sent-AROC-2	Sent-PURE-38	Sent-DNAN-59
Sent-ST-143	Sent-HISD-63	Sent-HEMD-17	Sent-THRA-4	Sent-SUCA-16	Sent-AROC-60	Sent-PURE-13	Sent-DNAN-12
Sent-ST-145	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-8	Sent-SUCA-6	Sent-AROC-36	Sent-PURE-26	Sent-DNAN-31
Sent-ST-146	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-8	Sent-SUCA-40	Sent-AROC-48	Sent-PURE-26	Sent-DNAN-31
Sent-ST-147	Sent-HISD-14	Sent-HEMD-35	Sent-THRA-47	Sent-SUCA-44	Sent-AROC-48	Sent-PURE-26	Sent-DNAN-31
Sent-ST-148	Sent-HISD-64	Sent-HEMD-23	Sent-THRA-12	Sent-SUCA-62	Sent-AROC-2	Sent-PURE-38	Sent-DNAN-59
Sent-ST-149	Sent-HISD-14	Sent-HEMD-24	Sent-THRA-8	Sent-SUCA-19	Sent-AROC-2	Sent-PURE-49	Sent-DNAN-14
Sent-ST-150	Sent-HISD-65	Sent-HEMD-10	Sent-THRA-57	Sent-SUCA-63	Sent-AROC-61	Sent-PURE-54	Sent-DNAN-12
Sent-ST-151	Sent-HISD-60	Sent-HEMD-54	Sent-THRA-54	Sent-SUCA-64	Sent-AROC-62	Sent-PURE-5	Sent-DNAN-53
Sent-ST-152	Sent-HISD-60	Sent-HEMD-54	Sent-THRA-54	Sent-SUCA-53	Sent-AROC-62	Sent-PURE-5	Sent-DNAN-53
Sent-ST-155	Sent-HISD-66	Sent-HEMD-58	Sent-THRA-16	Sent-SUCA-65	Sent-AROC-10	Sent-PURE-6	Sent-DNAN-60
Sent-ST-156	Sent-HISD-12	Sent-HEMD-6	Sent-THRA-58	Sent-SUCA-14	Sent-AROC-63	Sent-PURE-5	Sent-DNAN-14
Sent-ST-157	Sent-HISD-12	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-61
Sent-ST-158	Sent-HISD-67	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-15	Sent-DNAN-62
Sent-ST-159	Sent-HISD-9	Sent-HEMD-12	Sent-THRA-2	Sent-SUCA-66	Sent-AROC-10	Sent-PURE-5	Sent-DNAN-7
Sent-ST-160	Sent-HISD-69	Sent-HEMD-29	Sent-THRA-60	Sent-SUCA-26	Sent-AROC-65	Sent-PURE-48	Sent-DNAN-25
Sent-ST-161	Sent-HISD-55	Sent-HEMD-30	Sent-THRA-61	Sent-SUCA-68	Sent-AROC-33	Sent-PURE-56	Sent-DNAN-26
Sent-ST-162	Sent-HISD-57	Sent-HEMD-31	Sent-THRA-30	Sent-SUCA-69	Sent-AROC-30	Sent-PURE-57	Sent-DNAN-28
Sent-ST-163	Sent-HISD-43	Sent-HEMD-60	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-164	Sent-HISD-70	Sent-HEMD-45	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-165	Sent-HISD-14	Sent-HEMD-21	Sent-THRA-12	Sent-SUCA-12	Sent-AROC-10	Sent-PURE-58	Sent-DNAN-7
Sent-ST-166	Sent-HISD-12	Sent-HEMD-6	Sent-THRA-58	Sent-SUCA-14	Sent-AROC-5	Sent-PURE-5	Sent-DNAN-14
Sent-ST-167	Sent-HISD-71	Sent-HEMD-61	Sent-THRA-42	Sent-SUCA-39	Sent-AROC-16	Sent-PURE-36	Sent-DNAN-2
Sent-ST-168	Sent-HISD-7	Sent-HEMD-3	Sent-THRA-11	Sent-SUCA-6	Sent-AROC-66	Sent-PURE-6	Sent-DNAN-2
Sent-ST-169	Sent-HISD-72	Sent-HEMD-25	Sent-THRA-62	Sent-SUCA-71	Sent-AROC-50	Sent-PURE-59	Sent-DNAN-63
Sent-ST-170	Sent-HISD-58	Sent-HEMD-62	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
Sent-ST-171	Sent-HISD-73	Sent-HEMD-17	Sent-THRA-4	Sent-SUCA-9	Sent-AROC-67	Sent-PURE-9	Sent-DNAN-10
Sent-ST-172	Sent-HISD-7	Sent-HEMD-3	Sent-THRA-10	Sent-SUCA-6	Sent-AROC-68	Sent-PURE-5	Sent-DNAN-2
Sent-ST-173	Sent-HISD-58	Sent-HEMD-43	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-69	Sent-PURE-9	Sent-DNAN-42
Sent-ST-174	Sent-HISD-72	Sent-HEMD-25	Sent-THRA-63	Sent-SUCA-71	Sent-AROC-50	Sent-PURE-59	Sent-DNAN-63
Sent-ST-175	Sent-HISD-16	Sent-HEMD-63	Sent-THRA-4	Sent-SUCA-72	Sent-AROC-13	Sent-PURE-13	Sent-DNAN-12
Sent-ST-176	Sent-HISD-12	Sent-HEMD-64	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
Sent-ST-177	Sent-HISD-58	Sent-HEMD-65	Sent-THRA-2	Sent-SUCA-12	Sent-AROC-41	Sent-PURE-9	Sent-DNAN-42
