stid	a1	a2	a3	a4	a5	a6	a7
Saur-ST-2865	Saur-pta_-12	Saur-gmk_-218	Saur-glpf-1	Saur-aroe-13	Saur-arcc-13	Saur-tpi_-11	Saur-yqil-13
Saur-ST-2866	Saur-pta_-316	Saur-gmk_-2	Saur-glpf-19	Saur-aroe-35	Saur-arcc-3	Saur-tpi_-26	Saur-yqil-39
Saur-ST-2867	Saur-pta_-1	Saur-gmk_-8	Saur-glpf-1	Saur-aroe-152	Saur-arcc-1	Saur-tpi_-5	Saur-yqil-11
Saur-ST-2868	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-420	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2869	Saur-pta_-317	Saur-gmk_-8	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-4	Saur-yqil-3
Saur-ST-2870	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-340
Saur-ST-2871	Saur-pta_-12	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-421	Saur-arcc-13	Saur-tpi_-11	Saur-yqil-13
Saur-ST-2872	Saur-pta_-20	Saur-gmk_-2	Saur-glpf-19	Saur-aroe-422	Saur-arcc-3	Saur-tpi_-26	Saur-yqil-341
Saur-ST-2873	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-423	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-1
Saur-ST-2874	Saur-pta_-12	Saur-gmk_-126	Saur-glpf-1	Saur-aroe-13	Saur-arcc-13	Saur-tpi_-11	Saur-yqil-13
Saur-ST-2875	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-1	Saur-arcc-321	Saur-tpi_-1	Saur-yqil-1
Saur-ST-2876	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-8	Saur-aroe-40	Saur-arcc-277	Saur-tpi_-3	Saur-yqil-342
Saur-ST-2877	Saur-pta_-8	Saur-gmk_-5	Saur-glpf-1	Saur-aroe-6	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-343
Saur-ST-2878	Saur-pta_-11	Saur-gmk_-8	Saur-glpf-1	Saur-aroe-3	Saur-arcc-1	Saur-tpi_-5	Saur-yqil-344
Saur-ST-2879	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-2	Saur-tpi_-307	Saur-yqil-2
Saur-ST-2880	Saur-pta_-7	Saur-gmk_-2	Saur-glpf-6	Saur-aroe-5	Saur-arcc-6	Saur-tpi_-14	Saur-yqil-345
Saur-ST-2881	Saur-pta_-6	Saur-gmk_-219	Saur-glpf-2	Saur-aroe-2	Saur-arcc-8	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2882	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-43	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-3
Saur-ST-2883	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-25	Saur-yqil-346
Saur-ST-2884	Saur-pta_-12	Saur-gmk_-220	Saur-glpf-14	Saur-aroe-1	Saur-arcc-22	Saur-tpi_-4	Saur-yqil-31
Saur-ST-2885	Saur-pta_-1	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-4	Saur-arcc-4	Saur-tpi_-1	Saur-yqil-11
Saur-ST-2886	Saur-pta_-11	Saur-gmk_-15	Saur-glpf-37	Saur-aroe-424	Saur-arcc-12	Saur-tpi_-1	Saur-yqil-40
Saur-ST-2887	Saur-pta_-12	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-13	Saur-arcc-322	Saur-tpi_-10	Saur-yqil-13
Saur-ST-2888	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-323	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2889	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-324	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2890	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-1	Saur-aroe-4	Saur-arcc-326	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2891	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-325	Saur-tpi_-3	Saur-yqil-350
Saur-ST-2892	Saur-pta_-8	Saur-gmk_-5	Saur-glpf-1	Saur-aroe-426	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2893	Saur-pta_-8	Saur-gmk_-5	Saur-glpf-1	Saur-aroe-427	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2894	Saur-pta_-8	Saur-gmk_-5	Saur-glpf-1	Saur-aroe-428	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2895	Saur-pta_-5	Saur-gmk_-1	Saur-glpf-4	Saur-aroe-429	Saur-arcc-4	Saur-tpi_-5	Saur-yqil-4
Saur-ST-2896	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-425	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2897	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-430	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2898	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-2	Saur-aroe-2	Saur-arcc-111	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2899	Saur-pta_-7	Saur-gmk_-2	Saur-glpf-45	Saur-aroe-193	Saur-arcc-6	Saur-tpi_-58	Saur-yqil-355
Saur-ST-2900	Saur-pta_-8	Saur-gmk_-5	Saur-glpf-154	Saur-aroe-6	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2901	Saur-pta_-6	Saur-gmk_-2	Saur-glpf-371	Saur-aroe-2	Saur-arcc-2	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2902	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-366	Saur-aroe-14	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2903	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-368	Saur-aroe-14	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2904	Saur-pta_-10	Saur-gmk_-6	Saur-glpf-369	Saur-aroe-14	Saur-arcc-10	Saur-tpi_-3	Saur-yqil-2
Saur-ST-2905	Saur-pta_-12	Saur-gmk_-4	Saur-glpf-370	Saur-aroe-4	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-10
Saur-ST-2906	Saur-pta_-19	Saur-gmk_-2	Saur-glpf-367	Saur-aroe-23	Saur-arcc-19	Saur-tpi_-20	Saur-yqil-15
Saur-ST-2907	Saur-pta_-11	Saur-gmk_-224	Saur-glpf-1	Saur-aroe-3	Saur-arcc-1	Saur-tpi_-5	Saur-yqil-11
Saur-ST-2908	Saur-pta_-8	Saur-gmk_-221	Saur-glpf-1	Saur-aroe-6	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2909	Saur-pta_-8	Saur-gmk_-21	Saur-glpf-1	Saur-aroe-6	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2910	Saur-pta_-8	Saur-gmk_-223	Saur-glpf-1	Saur-aroe-6	Saur-arcc-7	Saur-tpi_-8	Saur-yqil-6
Saur-ST-2911	Saur-pta_-319	Saur-gmk_-1	Saur-glpf-1	Saur-aroe-1	Saur-arcc-1	Saur-tpi_-1	Saur-yqil-1
