stid	a1	a2	a3	a4	a5	a6	a7
Cjej-ST-4264	Cjej-aspA-9	Cjej-glnA-30	Cjej-pgm-89	Cjej-tkt-59	Cjej-glyA-15	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4265	Cjej-aspA-9	Cjej-glnA-2	Cjej-pgm-22	Cjej-tkt-3	Cjej-glyA-15	Cjej-uncA-6	Cjej-gltA-6
Cjej-ST-4266	Cjej-aspA-2	Cjej-glnA-59	Cjej-pgm-126	Cjej-tkt-7	Cjej-glyA-27	Cjej-uncA-23	Cjej-gltA-4
Cjej-ST-4267	Cjej-aspA-7	Cjej-glnA-17	Cjej-pgm-22	Cjej-tkt-3	Cjej-glyA-2	Cjej-uncA-12	Cjej-gltA-2
Cjej-ST-4268	Cjej-aspA-60	Cjej-glnA-69	Cjej-pgm-90	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-6	Cjej-gltA-52
Cjej-ST-4269	Cjej-aspA-9	Cjej-glnA-17	Cjej-pgm-10	Cjej-tkt-3	Cjej-glyA-10	Cjej-uncA-1	Cjej-gltA-5
Cjej-ST-4270	Cjej-aspA-8	Cjej-glnA-2	Cjej-pgm-258	Cjej-tkt-370	Cjej-glyA-212	Cjej-uncA-147	Cjej-gltA-2
Cjej-ST-4271	Cjej-aspA-8	Cjej-glnA-1	Cjej-pgm-2	Cjej-tkt-1	Cjej-glyA-3	Cjej-uncA-1	Cjej-gltA-52
Cjej-ST-4272	Cjej-aspA-4	Cjej-glnA-7	Cjej-pgm-5	Cjej-tkt-7	Cjej-glyA-4	Cjej-uncA-1	Cjej-gltA-10
Cjej-ST-4273	Cjej-aspA-2	Cjej-glnA-1	Cjej-pgm-2	Cjej-tkt-1	Cjej-glyA-3	Cjej-uncA-5	Cjej-gltA-285
Cjej-ST-4274	Cjej-aspA-247	Cjej-glnA-39	Cjej-pgm-104	Cjej-tkt-35	Cjej-glyA-82	Cjej-uncA-17	Cjej-gltA-134
Cjej-ST-4275	Cjej-aspA-2	Cjej-glnA-52	Cjej-pgm-372	Cjej-tkt-24	Cjej-glyA-26	Cjej-uncA-35	Cjej-gltA-220
Cjej-ST-4276	Cjej-aspA-4	Cjej-glnA-7	Cjej-pgm-42	Cjej-tkt-7	Cjej-glyA-4	Cjej-uncA-267	Cjej-gltA-10
Cjej-ST-4277	Cjej-aspA-9	Cjej-glnA-25	Cjej-pgm-22	Cjej-tkt-304	Cjej-glyA-10	Cjej-uncA-6	Cjej-gltA-2
Cjej-ST-4278	Cjej-aspA-2	Cjej-glnA-36	Cjej-pgm-23	Cjej-tkt-67	Cjej-glyA-62	Cjej-uncA-6	Cjej-gltA-5
Cjej-ST-4279	Cjej-aspA-27	Cjej-glnA-22	Cjej-pgm-43	Cjej-tkt-86	Cjej-glyA-376	Cjej-uncA-31	Cjej-gltA-22
Cjej-ST-4280	Cjej-aspA-9	Cjej-glnA-2	Cjej-pgm-4	Cjej-tkt-59	Cjej-glyA-62	Cjej-uncA-6	Cjej-gltA-4
Cjej-ST-4281	Cjej-aspA-24	Cjej-glnA-30	Cjej-pgm-89	Cjej-tkt-402	Cjej-glyA-2	Cjej-uncA-6	Cjej-gltA-286
Cjej-ST-4282	Cjej-aspA-2	Cjej-glnA-257	Cjej-pgm-2	Cjej-tkt-48	Cjej-glyA-243	Cjej-uncA-35	Cjej-gltA-4
