stid	a1	a2	a3	a4	a5	a6	a7
Ngon-ST-1	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-2	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-4	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-3	Ngon-pgm-13	Ngon-fumC-1	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-23	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-4	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-3	Ngon-gdh-4	Ngon-pdhC-2	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-5	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-2	Ngon-gdh-3	Ngon-pdhC-2	Ngon-adk-1	Ngon-abcZ-1
Ngon-ST-6	Ngon-pgm-11	Ngon-fumC-1	Ngon-aroE-2	Ngon-gdh-3	Ngon-pdhC-2	Ngon-adk-1	Ngon-abcZ-1
Ngon-ST-7	Ngon-pgm-19	Ngon-fumC-1	Ngon-aroE-2	Ngon-gdh-3	Ngon-pdhC-2	Ngon-adk-1	Ngon-abcZ-1
Ngon-ST-8	Ngon-pgm-2	Ngon-fumC-2	Ngon-aroE-7	Ngon-gdh-8	Ngon-pdhC-5	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-9	Ngon-pgm-2	Ngon-fumC-10	Ngon-aroE-8	Ngon-gdh-8	Ngon-pdhC-5	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-10	Ngon-pgm-2	Ngon-fumC-2	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-15	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-11	Ngon-pgm-6	Ngon-fumC-3	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-4	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-12	Ngon-pgm-20	Ngon-fumC-16	Ngon-aroE-2	Ngon-gdh-8	Ngon-pdhC-11	Ngon-adk-3	Ngon-abcZ-4
Ngon-ST-13	Ngon-pgm-1	Ngon-fumC-7	Ngon-aroE-15	Ngon-gdh-8	Ngon-pdhC-11	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-14	Ngon-pgm-1	Ngon-fumC-7	Ngon-aroE-15	Ngon-gdh-8	Ngon-pdhC-11	Ngon-adk-1	Ngon-abcZ-4
Ngon-ST-15	Ngon-pgm-9	Ngon-fumC-1	Ngon-aroE-16	Ngon-gdh-3	Ngon-pdhC-11	Ngon-adk-3	Ngon-abcZ-13
Ngon-ST-16	Ngon-pgm-15	Ngon-fumC-13	Ngon-aroE-9	Ngon-gdh-8	Ngon-pdhC-19	Ngon-adk-9	Ngon-abcZ-15
Ngon-ST-17	Ngon-pgm-4	Ngon-fumC-1	Ngon-aroE-13	Ngon-gdh-11	Ngon-pdhC-12	Ngon-adk-3	Ngon-abcZ-8
Ngon-ST-18	Ngon-pgm-2	Ngon-fumC-19	Ngon-aroE-10	Ngon-gdh-10	Ngon-pdhC-1	Ngon-adk-8	Ngon-abcZ-7
Ngon-ST-19	Ngon-pgm-2	Ngon-fumC-19	Ngon-aroE-10	Ngon-gdh-8	Ngon-pdhC-1	Ngon-adk-8	Ngon-abcZ-7
Ngon-ST-20	Ngon-pgm-2	Ngon-fumC-17	Ngon-aroE-10	Ngon-gdh-10	Ngon-pdhC-1	Ngon-adk-8	Ngon-abcZ-6
Ngon-ST-21	Ngon-pgm-17	Ngon-fumC-1	Ngon-aroE-1	Ngon-gdh-2	Ngon-pdhC-16	Ngon-adk-5	Ngon-abcZ-1
Ngon-ST-22	Ngon-pgm-21	Ngon-fumC-8	Ngon-aroE-18	Ngon-gdh-11	Ngon-pdhC-24	Ngon-adk-5	Ngon-abcZ-11
Ngon-ST-23	Ngon-pgm-17	Ngon-fumC-9	Ngon-aroE-18	Ngon-gdh-11	Ngon-pdhC-9	Ngon-adk-5	Ngon-abcZ-10
Ngon-ST-24	Ngon-pgm-5	Ngon-fumC-7	Ngon-aroE-2	Ngon-gdh-15	Ngon-pdhC-20	Ngon-adk-5	Ngon-abcZ-2
Ngon-ST-25	Ngon-pgm-14	Ngon-fumC-12	Ngon-aroE-2	Ngon-gdh-6	Ngon-pdhC-13	Ngon-adk-5	Ngon-abcZ-6
Ngon-ST-26	Ngon-pgm-14	Ngon-fumC-12	Ngon-aroE-2	Ngon-gdh-12	Ngon-pdhC-10	Ngon-adk-5	Ngon-abcZ-6
Ngon-ST-27	Ngon-pgm-2	Ngon-fumC-5	Ngon-aroE-6	Ngon-gdh-7	Ngon-pdhC-18	Ngon-adk-5	Ngon-abcZ-3
Ngon-ST-28	Ngon-pgm-2	Ngon-fumC-17	Ngon-aroE-6	Ngon-gdh-5	Ngon-pdhC-18	Ngon-adk-4	Ngon-abcZ-13
Ngon-ST-29	Ngon-pgm-8	Ngon-fumC-9	Ngon-aroE-6	Ngon-gdh-16	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-2
Ngon-ST-30	Ngon-pgm-8	Ngon-fumC-5	Ngon-aroE-6	Ngon-gdh-1	Ngon-pdhC-21	Ngon-adk-5	Ngon-abcZ-6
Ngon-ST-31	Ngon-pgm-18	Ngon-fumC-2	Ngon-aroE-6	Ngon-gdh-3	Ngon-pdhC-8	Ngon-adk-5	Ngon-abcZ-14
Ngon-ST-32	Ngon-pgm-8	Ngon-fumC-4	Ngon-aroE-5	Ngon-gdh-6	Ngon-pdhC-3	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-33	Ngon-pgm-8	Ngon-fumC-4	Ngon-aroE-5	Ngon-gdh-6	Ngon-pdhC-3	Ngon-adk-10	Ngon-abcZ-8
Ngon-ST-34	Ngon-pgm-8	Ngon-fumC-4	Ngon-aroE-5	Ngon-gdh-5	Ngon-pdhC-3	Ngon-adk-10	Ngon-abcZ-8
Ngon-ST-35	Ngon-pgm-12	Ngon-fumC-18	Ngon-aroE-11	Ngon-gdh-6	Ngon-pdhC-10	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-36	Ngon-pgm-16	Ngon-fumC-8	Ngon-aroE-4	Ngon-gdh-5	Ngon-pdhC-21	Ngon-adk-7	Ngon-abcZ-12
Ngon-ST-37	Ngon-pgm-10	Ngon-fumC-5	Ngon-aroE-15	Ngon-gdh-13	Ngon-pdhC-21	Ngon-adk-2	Ngon-abcZ-12
Ngon-ST-38	Ngon-pgm-10	Ngon-fumC-5	Ngon-aroE-15	Ngon-gdh-13	Ngon-pdhC-17	Ngon-adk-2	Ngon-abcZ-12
Ngon-ST-39	Ngon-pgm-16	Ngon-fumC-15	Ngon-aroE-17	Ngon-gdh-14	Ngon-pdhC-7	Ngon-adk-4	Ngon-abcZ-5
Ngon-ST-40	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-41	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-42	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-10
Ngon-ST-43	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-12
Ngon-ST-44	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-45	Ngon-pgm-15	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-46	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-3	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-47	Ngon-pgm-2	Ngon-fumC-14	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-48	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-14	Ngon-gdh-9	Ngon-pdhC-5	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-49	Ngon-pgm-7	Ngon-fumC-11	Ngon-aroE-12	Ngon-gdh-3	Ngon-pdhC-14	Ngon-adk-6	Ngon-abcZ-2
Ngon-ST-50	Ngon-pgm-6	Ngon-fumC-3	Ngon-aroE-19	Ngon-gdh-8	Ngon-pdhC-4	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-51	Ngon-pgm-6	Ngon-fumC-23	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-6	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-52	Ngon-pgm-6	Ngon-fumC-3	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-4	Ngon-adk-3	Ngon-abcZ-7
Ngon-ST-53	Ngon-pgm-22	Ngon-fumC-25	Ngon-aroE-6	Ngon-gdh-17	Ngon-pdhC-25	Ngon-adk-2	Ngon-abcZ-16
Ngon-ST-54	Ngon-pgm-20	Ngon-fumC-21	Ngon-aroE-20	Ngon-gdh-3	Ngon-pdhC-11	Ngon-adk-13	Ngon-abcZ-8
Ngon-ST-55	Ngon-pgm-9	Ngon-fumC-20	Ngon-aroE-2	Ngon-gdh-18	Ngon-pdhC-11	Ngon-adk-2	Ngon-abcZ-4
Ngon-ST-56	Ngon-pgm-20	Ngon-fumC-8	Ngon-aroE-2	Ngon-gdh-8	Ngon-pdhC-11	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-57	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-2	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-58	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-21	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-59	Ngon-pgm-13	Ngon-fumC-22	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-23	Ngon-adk-14	Ngon-abcZ-1
Ngon-ST-60	Ngon-pgm-2	Ngon-fumC-17	Ngon-aroE-19	Ngon-gdh-3	Ngon-pdhC-26	Ngon-adk-5	Ngon-abcZ-17
Ngon-ST-61	Ngon-pgm-2	Ngon-fumC-17	Ngon-aroE-19	Ngon-gdh-3	Ngon-pdhC-26	Ngon-adk-10	Ngon-abcZ-17
Ngon-ST-62	Ngon-pgm-23	Ngon-fumC-27	Ngon-aroE-22	Ngon-gdh-19	Ngon-pdhC-27	Ngon-adk-3	Ngon-abcZ-18
Ngon-ST-63	Ngon-pgm-24	Ngon-fumC-30	Ngon-aroE-22	Ngon-gdh-19	Ngon-pdhC-27	Ngon-adk-5	Ngon-abcZ-18
Ngon-ST-64	Ngon-pgm-25	Ngon-fumC-29	Ngon-aroE-23	Ngon-gdh-20	Ngon-pdhC-28	Ngon-adk-15	Ngon-abcZ-19
Ngon-ST-65	Ngon-pgm-26	Ngon-fumC-26	Ngon-aroE-24	Ngon-gdh-5	Ngon-pdhC-29	Ngon-adk-3	Ngon-abcZ-10
Ngon-ST-66	Ngon-pgm-2	Ngon-fumC-6	Ngon-aroE-7	Ngon-gdh-8	Ngon-pdhC-5	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-67	Ngon-pgm-6	Ngon-fumC-24	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-4	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-68	Ngon-pgm-17	Ngon-fumC-7	Ngon-aroE-4	Ngon-gdh-21	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-69	Ngon-pgm-3	Ngon-fumC-28	Ngon-aroE-4	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-70	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-4	Ngon-gdh-22	Ngon-pdhC-21	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-71	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-10	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-72	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-7	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-73	Ngon-pgm-3	Ngon-fumC-7	Ngon-aroE-4	Ngon-gdh-1	Ngon-pdhC-21	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-74	Ngon-pgm-2	Ngon-fumC-4	Ngon-aroE-5	Ngon-gdh-5	Ngon-pdhC-3	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-75	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-25	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-76	Ngon-pgm-3	Ngon-fumC-17	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-77	Ngon-pgm-3	Ngon-fumC-1	Ngon-aroE-1	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-78	Ngon-pgm-17	Ngon-fumC-1	Ngon-aroE-25	Ngon-gdh-1	Ngon-pdhC-1	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-79	Ngon-pgm-8	Ngon-fumC-26	Ngon-aroE-6	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-5	Ngon-abcZ-12
Ngon-ST-80	Ngon-pgm-3	Ngon-fumC-31	Ngon-aroE-15	Ngon-gdh-4	Ngon-pdhC-2	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-81	Ngon-pgm-17	Ngon-fumC-13	Ngon-aroE-15	Ngon-gdh-9	Ngon-pdhC-18	Ngon-adk-3	Ngon-abcZ-1
Ngon-ST-82	Ngon-pgm-7	Ngon-fumC-43	Ngon-aroE-12	Ngon-gdh-3	Ngon-pdhC-37	Ngon-adk-2	Ngon-abcZ-2
Ngon-ST-83	Ngon-pgm-16	Ngon-fumC-11	Ngon-aroE-31	Ngon-gdh-13	Ngon-pdhC-21	Ngon-adk-2	Ngon-abcZ-2
Ngon-ST-84	Ngon-pgm-21	Ngon-fumC-37	Ngon-aroE-9	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-5	Ngon-abcZ-2
Ngon-ST-85	Ngon-pgm-18	Ngon-fumC-36	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-5	Ngon-abcZ-2
Ngon-ST-86	Ngon-pgm-1	Ngon-fumC-40	Ngon-aroE-6	Ngon-gdh-26	Ngon-pdhC-6	Ngon-adk-18	Ngon-abcZ-2
Ngon-ST-87	Ngon-pgm-10	Ngon-fumC-1	Ngon-aroE-15	Ngon-gdh-24	Ngon-pdhC-11	Ngon-adk-18	Ngon-abcZ-2
Ngon-ST-88	Ngon-pgm-21	Ngon-fumC-38	Ngon-aroE-27	Ngon-gdh-24	Ngon-pdhC-11	Ngon-adk-18	Ngon-abcZ-2
Ngon-ST-89	Ngon-pgm-10	Ngon-fumC-38	Ngon-aroE-27	Ngon-gdh-24	Ngon-pdhC-11	Ngon-adk-18	Ngon-abcZ-2
Ngon-ST-90	Ngon-pgm-10	Ngon-fumC-37	Ngon-aroE-27	Ngon-gdh-24	Ngon-pdhC-11	Ngon-adk-18	Ngon-abcZ-2
Ngon-ST-91	Ngon-pgm-21	Ngon-fumC-37	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-5	Ngon-abcZ-3
Ngon-ST-92	Ngon-pgm-21	Ngon-fumC-37	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-3
Ngon-ST-93	Ngon-pgm-29	Ngon-fumC-17	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-3
Ngon-ST-94	Ngon-pgm-2	Ngon-fumC-35	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-3
Ngon-ST-95	Ngon-pgm-2	Ngon-fumC-35	Ngon-aroE-31	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-3
Ngon-ST-96	Ngon-pgm-20	Ngon-fumC-16	Ngon-aroE-2	Ngon-gdh-8	Ngon-pdhC-11	Ngon-adk-10	Ngon-abcZ-4
Ngon-ST-97	Ngon-pgm-12	Ngon-fumC-9	Ngon-aroE-30	Ngon-gdh-8	Ngon-pdhC-20	Ngon-adk-20	Ngon-abcZ-4
Ngon-ST-98	Ngon-pgm-12	Ngon-fumC-9	Ngon-aroE-31	Ngon-gdh-8	Ngon-pdhC-20	Ngon-adk-20	Ngon-abcZ-4
Ngon-ST-99	Ngon-pgm-17	Ngon-fumC-17	Ngon-aroE-7	Ngon-gdh-21	Ngon-pdhC-24	Ngon-adk-5	Ngon-abcZ-6
Ngon-ST-100	Ngon-pgm-32	Ngon-fumC-1	Ngon-aroE-9	Ngon-gdh-26	Ngon-pdhC-36	Ngon-adk-6	Ngon-abcZ-6
Ngon-ST-101	Ngon-pgm-32	Ngon-fumC-1	Ngon-aroE-9	Ngon-gdh-26	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-6
Ngon-ST-102	Ngon-pgm-2	Ngon-fumC-19	Ngon-aroE-10	Ngon-gdh-29	Ngon-pdhC-1	Ngon-adk-5	Ngon-abcZ-7
Ngon-ST-103	Ngon-pgm-2	Ngon-fumC-17	Ngon-aroE-6	Ngon-gdh-5	Ngon-pdhC-18	Ngon-adk-4	Ngon-abcZ-8
Ngon-ST-104	Ngon-pgm-2	Ngon-fumC-42	Ngon-aroE-6	Ngon-gdh-5	Ngon-pdhC-17	Ngon-adk-5	Ngon-abcZ-8
Ngon-ST-105	Ngon-pgm-2	Ngon-fumC-3	Ngon-aroE-6	Ngon-gdh-26	Ngon-pdhC-17	Ngon-adk-6	Ngon-abcZ-8
Ngon-ST-106	Ngon-pgm-27	Ngon-fumC-33	Ngon-aroE-4	Ngon-gdh-10	Ngon-pdhC-24	Ngon-adk-16	Ngon-abcZ-8
Ngon-ST-107	Ngon-pgm-20	Ngon-fumC-41	Ngon-aroE-9	Ngon-gdh-27	Ngon-pdhC-24	Ngon-adk-2	Ngon-abcZ-9
Ngon-ST-108	Ngon-pgm-7	Ngon-fumC-9	Ngon-aroE-4	Ngon-gdh-6	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-109	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-4	Ngon-gdh-28	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-110	Ngon-pgm-17	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-111	Ngon-pgm-17	Ngon-fumC-9	Ngon-aroE-29	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-112	Ngon-pgm-8	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-33	Ngon-adk-7	Ngon-abcZ-9
Ngon-ST-113	Ngon-pgm-9	Ngon-fumC-17	Ngon-aroE-18	Ngon-gdh-5	Ngon-pdhC-24	Ngon-adk-5	Ngon-abcZ-11
Ngon-ST-114	Ngon-pgm-21	Ngon-fumC-17	Ngon-aroE-18	Ngon-gdh-11	Ngon-pdhC-24	Ngon-adk-5	Ngon-abcZ-11
Ngon-ST-115	Ngon-pgm-16	Ngon-fumC-26	Ngon-aroE-4	Ngon-gdh-13	Ngon-pdhC-21	Ngon-adk-2	Ngon-abcZ-12
Ngon-ST-116	Ngon-pgm-8	Ngon-fumC-32	Ngon-aroE-15	Ngon-gdh-21	Ngon-pdhC-13	Ngon-adk-5	Ngon-abcZ-12
Ngon-ST-117	Ngon-pgm-16	Ngon-fumC-26	Ngon-aroE-15	Ngon-gdh-10	Ngon-pdhC-1	Ngon-adk-8	Ngon-abcZ-12
Ngon-ST-118	Ngon-pgm-8	Ngon-fumC-35	Ngon-aroE-5	Ngon-gdh-6	Ngon-pdhC-3	Ngon-adk-10	Ngon-abcZ-12
Ngon-ST-119	Ngon-pgm-27	Ngon-fumC-33	Ngon-aroE-4	Ngon-gdh-10	Ngon-pdhC-24	Ngon-adk-16	Ngon-abcZ-12
Ngon-ST-120	Ngon-pgm-8	Ngon-fumC-39	Ngon-aroE-6	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-17	Ngon-abcZ-12
Ngon-ST-121	Ngon-pgm-28	Ngon-fumC-34	Ngon-aroE-26	Ngon-gdh-23	Ngon-pdhC-34	Ngon-adk-17	Ngon-abcZ-12
Ngon-ST-122	Ngon-pgm-22	Ngon-fumC-25	Ngon-aroE-6	Ngon-gdh-8	Ngon-pdhC-25	Ngon-adk-2	Ngon-abcZ-16
Ngon-ST-123	Ngon-pgm-22	Ngon-fumC-25	Ngon-aroE-6	Ngon-gdh-17	Ngon-pdhC-11	Ngon-adk-2	Ngon-abcZ-16
Ngon-ST-124	Ngon-pgm-22	Ngon-fumC-25	Ngon-aroE-6	Ngon-gdh-13	Ngon-pdhC-25	Ngon-adk-2	Ngon-abcZ-16
Ngon-ST-125	Ngon-pgm-12	Ngon-fumC-35	Ngon-aroE-7	Ngon-gdh-6	Ngon-pdhC-30	Ngon-adk-5	Ngon-abcZ-20
Ngon-ST-126	Ngon-pgm-30	Ngon-fumC-17	Ngon-aroE-28	Ngon-gdh-21	Ngon-pdhC-13	Ngon-adk-6	Ngon-abcZ-20
Ngon-ST-127	Ngon-pgm-17	Ngon-fumC-37	Ngon-aroE-6	Ngon-gdh-5	Ngon-pdhC-31	Ngon-adk-18	Ngon-abcZ-21
Ngon-ST-128	Ngon-pgm-13	Ngon-fumC-35	Ngon-aroE-2	Ngon-gdh-8	Ngon-pdhC-13	Ngon-adk-21	Ngon-abcZ-21
Ngon-ST-129	Ngon-pgm-21	Ngon-fumC-37	Ngon-aroE-4	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-7	Ngon-abcZ-22
Ngon-ST-130	Ngon-pgm-8	Ngon-fumC-3	Ngon-aroE-9	Ngon-gdh-13	Ngon-pdhC-32	Ngon-adk-5	Ngon-abcZ-23
Ngon-ST-131	Ngon-pgm-2	Ngon-fumC-19	Ngon-aroE-6	Ngon-gdh-25	Ngon-pdhC-35	Ngon-adk-8	Ngon-abcZ-24
Ngon-ST-132	Ngon-pgm-33	Ngon-fumC-19	Ngon-aroE-10	Ngon-gdh-25	Ngon-pdhC-35	Ngon-adk-8	Ngon-abcZ-24
Ngon-ST-133	Ngon-pgm-8	Ngon-fumC-35	Ngon-aroE-4	Ngon-gdh-21	Ngon-pdhC-13	Ngon-adk-5	Ngon-abcZ-25
Ngon-ST-134	Ngon-pgm-31	Ngon-fumC-16	Ngon-aroE-18	Ngon-gdh-8	Ngon-pdhC-18	Ngon-adk-19	Ngon-abcZ-25
Ngon-ST-135	Ngon-pgm-34	Ngon-fumC-13	Ngon-aroE-4	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-10	Ngon-abcZ-26
Ngon-ST-136	Ngon-pgm-16	Ngon-fumC-3	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-27
Ngon-ST-137	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-41
Ngon-ST-138	Ngon-pgm-12	Ngon-fumC-44	Ngon-aroE-18	Ngon-gdh-8	Ngon-pdhC-10	Ngon-adk-5	Ngon-abcZ-12
Ngon-ST-139	Ngon-pgm-16	Ngon-fumC-40	Ngon-aroE-31	Ngon-gdh-13	Ngon-pdhC-21	Ngon-adk-2	Ngon-abcZ-2
Ngon-ST-140	Ngon-pgm-35	Ngon-fumC-37	Ngon-aroE-6	Ngon-gdh-5	Ngon-pdhC-31	Ngon-adk-18	Ngon-abcZ-21
Ngon-ST-141	Ngon-pgm-9	Ngon-fumC-3	Ngon-aroE-18	Ngon-gdh-11	Ngon-pdhC-15	Ngon-adk-3	Ngon-abcZ-12
Ngon-ST-142	Ngon-pgm-9	Ngon-fumC-13	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-143	Ngon-pgm-8	Ngon-fumC-26	Ngon-aroE-4	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-10	Ngon-abcZ-25
Ngon-ST-144	Ngon-pgm-2	Ngon-fumC-5	Ngon-aroE-32	Ngon-gdh-10	Ngon-pdhC-11	Ngon-adk-17	Ngon-abcZ-7
Ngon-ST-145	Ngon-pgm-16	Ngon-fumC-26	Ngon-aroE-10	Ngon-gdh-10	Ngon-pdhC-1	Ngon-adk-8	Ngon-abcZ-7
Ngon-ST-146	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-8
Ngon-ST-147	Ngon-pgm-2	Ngon-fumC-39	Ngon-aroE-33	Ngon-gdh-9	Ngon-pdhC-22	Ngon-adk-17	Ngon-abcZ-12
Ngon-ST-148	Ngon-pgm-8	Ngon-fumC-32	Ngon-aroE-15	Ngon-gdh-21	Ngon-pdhC-6	Ngon-adk-5	Ngon-abcZ-12
Ngon-ST-149	Ngon-pgm-27	Ngon-fumC-8	Ngon-aroE-4	Ngon-gdh-10	Ngon-pdhC-24	Ngon-adk-16	Ngon-abcZ-8
Ngon-ST-150	Ngon-pgm-32	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-18	Ngon-adk-6	Ngon-abcZ-9
Ngon-ST-151	Ngon-pgm-21	Ngon-fumC-17	Ngon-aroE-35	Ngon-gdh-9	Ngon-pdhC-15	Ngon-adk-20	Ngon-abcZ-2
Ngon-ST-152	Ngon-pgm-16	Ngon-fumC-32	Ngon-aroE-4	Ngon-gdh-9	Ngon-pdhC-18	Ngon-adk-6	Ngon-abcZ-12
Ngon-ST-153	Ngon-pgm-2	Ngon-fumC-2	Ngon-aroE-7	Ngon-gdh-34	Ngon-pdhC-5	Ngon-adk-3	Ngon-abcZ-2
Ngon-ST-154	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-9	Ngon-gdh-11	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-155	Ngon-pgm-9	Ngon-fumC-9	Ngon-aroE-9	Ngon-gdh-11	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-3
Ngon-ST-156	Ngon-pgm-20	Ngon-fumC-5	Ngon-aroE-15	Ngon-gdh-5	Ngon-pdhC-21	Ngon-adk-6	Ngon-abcZ-12
Ngon-ST-157	Ngon-pgm-6	Ngon-fumC-3	Ngon-aroE-9	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-38
Ngon-ST-158	Ngon-pgm-9	Ngon-fumC-5	Ngon-aroE-12	Ngon-gdh-9	Ngon-pdhC-6	Ngon-adk-6	Ngon-abcZ-10
